EvaluationIndex,LevelIndex,InteractionIndex,HasNoveltyLikelihood,NoNoveltyLikelihood, novel object IDs,novelty level,novelty description,trial,levelName, playStatus, informed, novelty
0,311,1,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00311_1_1_2_0.xml,training,uninformed,basic
0,311,2,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00311_1_1_2_0.xml,training,uninformed,basic
1,311,3,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00311_1_1_2_0.xml,training,uninformed,basic
1,184,4,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00184_1_1_2_0.xml,training,uninformed,basic
1,184,5,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00184_1_1_2_0.xml,training,uninformed,basic
1,184,6,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00184_1_1_2_0.xml,training,uninformed,basic
1,184,7,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00184_1_1_2_0.xml,training,uninformed,basic
2,184,8,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00184_1_1_2_0.xml,training,uninformed,basic
2,384,9,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00384_1_1_2_0.xml,training,uninformed,basic
2,384,10,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00384_1_1_2_0.xml,training,uninformed,basic
2,384,11,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00384_1_1_2_0.xml,training,uninformed,basic
2,384,12,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00384_1_1_2_0.xml,training,uninformed,basic
3,384,13,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00384_1_1_2_0.xml,training,uninformed,basic
3,275,14,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00275_1_1_2_0.xml,training,uninformed,basic
3,275,15,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00275_1_1_2_0.xml,training,uninformed,basic
4,275,16,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00275_1_1_2_0.xml,training,uninformed,basic
4,170,17,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00170_1_1_2_0.xml,training,uninformed,basic
4,170,18,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00170_1_1_2_0.xml,training,uninformed,basic
4,170,19,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00170_1_1_2_0.xml,training,uninformed,basic
4,170,20,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00170_1_1_2_0.xml,training,uninformed,basic
5,170,21,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00170_1_1_2_0.xml,training,uninformed,basic
5,27,22,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00027_1_1_2_0.xml,training,uninformed,basic
5,27,23,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00027_1_1_2_0.xml,training,uninformed,basic
5,27,24,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00027_1_1_2_0.xml,training,uninformed,basic
5,27,25,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00027_1_1_2_0.xml,training,uninformed,basic
5,27,26,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00027_1_1_2_0.xml,training,uninformed,basic
